100	50	1	5	1	0.1	0	0	1	0.24799999999999997	0.6873469387755101	0.09303680332754852	0.6816326530612244	1.0	1.0	0.02	0.5	0.08988577039994976	0.32180816326530615	0.0	1.0	0.02	0.5	0.17024883574644878	0.47306326530612247	0.0	1.0
100	50	1	5	1	0.1	0	0	2	0.544	0.7306122448979592	0.3039145045591289	0.7020408163265307	1.0	1.0	0.02	0.5	0.09649537822388878	0.4563326530612245	0.0	1.0	0.02	0.5	0.2503046539429017	0.5244122448979591	0.0	1.0
100	50	1	5	1	0.1	0	0	3	0.25199999999999995	0.7363265306122448	0.1717766407282255	0.7444897959183674	1.0	1.0	0.02	0.5	0.13486321811091767	0.4073163265306122	0.0	1.0	0.02	0.5	0.46181713646733114	0.690230612244898	0.0	1.0
100	50	1	10	1	0.1	0	0	1	0.162	0.6112244897959184	0.14100407991996294	0.6175510204081632	1.0	1.0	0.02	0.5	0.08605376639832589	0.37908979591836733	0.0	1.0	0.02	0.5	0.23689492880980376	0.47980816326530606	0.0	1.0
100	50	1	10	1	0.1	0	0	2	0.22399999999999998	0.7072448979591837	0.17082227425100097	0.7230612244897959	1.0	1.0	0.02	0.5	0.08446790380015466	0.4739510204081633	0.0	1.0	0.02	0.5	0.26718971364734734	0.5390857142857143	0.0	1.0
100	50	1	10	1	0.1	0	0	3	0.268	0.5908163265306123	0.24290258579791016	0.613265306122449	1.0	1.0	0.02	0.5	0.12971615960166266	0.5728224489795919	0.0	1.0	0.02	0.5	0.35998272782160756	0.6232448979591837	0.0	1.0
100	50	1	50	1	0.1	0	0	1	0.0996	0.4995510204081633	0.22109691075915217	0.5134204081632654	1.0	1.0	0.02	0.5	0.09504442230253235	0.5316204081632654	0.0	1.0	0.02	0.5	0.45151524658506703	0.5223265306122449	0.0	1.0
100	50	1	50	1	0.1	0	0	2	0.11599999999999999	0.5617551020408162	0.24921944094874326	0.5713714285714286	1.0	1.0	0.02	0.5	0.11872913146956762	0.4675489795918367	0.0	1.0	0.02	0.5	0.4115695713407916	0.5213714285714285	0.0	1.0
100	50	1	50	1	0.1	0	0	3	0.029200000000000004	0.4708816326530612	0.1337836398729438	0.48245714285714286	1.0	1.0	0.02	0.5	0.10197417779373817	0.4672591836734694	0.0	1.0	0.02	0.5	0.2577490749335374	0.46902653061224486	0.0	1.0
100	50	2	5	1	0.1	0	0	1	0.524	0.6366666666666667	0.26279092734068643	0.59875	0.0	1.0	0.04	0.5	0.17215151828994008	0.47504375	0.0	1.0	0.04	0.5	0.5797741424341432	0.6661218749999999	0.0	1.0
100	50	2	5	1	0.1	0	0	2	0.4439999999999999	0.6089583333333334	0.253276481080307	0.6245833333333333	0.0	1.0	0.04	0.5	0.15406307634522282	0.3970625	0.0	1.0	0.04	0.5	0.6655829165280752	0.5269802083333334	0.0	1.0
100	50	2	5	1	0.1	0	0	3	0.22	0.79875	0.19092134602453745	0.7875000000000001	1.0	1.0	0.04	0.5	0.21805707385384562	0.4124947916666667	0.0	1.0	0.04	0.5	0.4219759213044682	0.6800427083333334	0.0	1.0
100	50	2	10	1	0.1	0	0	1	0.1	0.6490625000000001	0.41180870884651555	0.6390625000000001	1.0	1.0	0.04	0.5	0.15015357223321618	0.510171875	0.0	1.0	0.04	0.5	0.7050423102913517	0.5462614583333334	0.0	1.0
100	50	2	10	1	0.1	0	0	2	0.094	0.6173958333333334	0.5623787710828853	0.6063541666666666	1.0	1.0	0.04	0.5	0.19885910165430074	0.6135427083333334	0.0	1.0	0.04	0.5	1.1695391651531555	0.499403125	0.0	1.0
100	50	2	10	1	0.1	0	0	3	0.138	0.5636458333333333	0.39938437692594625	0.5639583333333333	1.0	1.0	0.04	0.5	0.19319354704057798	0.44929895833333333	0.0	1.0	0.04	0.5	0.5944624825994194	0.5347541666666666	0.0	1.0
100	50	2	50	1	0.1	0	0	1	0.0616	0.50826875	0.29615827768949765	0.5098499999999999	1.0	1.0	0.04	0.5	0.16735985890168859	0.47005312500000007	0.0	1.0	0.04	0.5	0.61245232972117	0.46601458333333334	0.0	1.0
100	50	2	50	1	0.1	0	0	2	0.11240000000000001	0.5313125	0.41300235465341834	0.5309708333333334	1.0	1.0	0.04	0.5	0.1799271041857241	0.5127958333333333	0.0	1.0	0.04	0.5	0.8057602981913631	0.4923270833333333	0.0	1.0
100	50	2	50	1	0.1	0	0	3	0.07520000000000002	0.5485687499999999	0.31212155008883297	0.5485958333333333	1.0	1.0	0.04	0.5	0.16678353402486373	0.5040020833333334	0.0	1.0	0.04	0.5	0.8530635495264915	0.5141666666666667	0.0	1.0
100	50	5	5	1	0.1	0	0	1	0.288	0.6332444444444444	0.7567297946324139	0.6334222222222221	1.0	1.0	0.1	0.5	0.4201462860425336	0.5193355555555556	0.0	1.0	0.1	0.5	1.6657180437438435	0.5192435555555556	0.0	1.0
100	50	5	5	1	0.1	0	0	2	0.128	0.6992	0.938838542913181	0.6307555555555555	1.0	1.0	0.1	0.5	0.4315392470911659	0.3783222222222222	0.0	1.0	0.1	0.5	1.7847451530937035	0.5126568888888888	0.0	1.0
100	50	5	5	1	0.1	0	0	3	0.16799999999999998	0.5065777777777778	0.853811078127949	0.5319111111111111	1.0	1.0	0.10000000000000002	0.5	0.4532700823941964	0.5180786666666667	0.0	1.0	0.10000000000000002	0.5	3.293188791835032	0.5650248888888889	0.0	1.0
100	50	5	10	1	0.1	0	0	1	0.324	0.5502	0.801669817799298	0.5553777777777777	0.0	1.0	0.10000000000000002	0.5	0.3938655401934533	0.4475111111111111	0.0	1.0	0.10000000000000002	0.5	1.609877440862383	0.4950231111111111	0.0	1.0
100	50	5	10	1	0.1	0	0	2	0.14	0.5719555555555556	0.7056704572714634	0.5593777777777778	1.0	1.0	0.1	0.5	0.4439769843706127	0.44647288888888886	0.0	1.0	0.1	0.5	1.5367851695199846	0.46915022222222225	0.0	1.0
100	50	5	10	1	0.1	0	0	3	0.36	0.5676	0.7304107705344417	0.5592222222222222	0.0	1.0	0.09999999999999998	0.5	0.4018974057225327	0.509008	0.0	1.0	0.09999999999999998	0.5	1.9340977639131218	0.5122146666666667	0.0	1.0
100	50	5	50	1	0.1	0	0	1	0.13520000000000001	0.4632817777777778	1.0547846041885718	0.4623128888888889	1.0	1.0	0.10000000000000002	0.5	0.38068005820239587	0.5075777777777779	0.0	1.0	0.10000000000000002	0.5	2.5747903731455812	0.5193146666666667	0.0	1.0
100	50	5	50	1	0.1	0	0	2	0.1664	0.5186408888888889	0.8257783068197072	0.5236871111111111	1.0	1.0	0.09999999999999998	0.5	0.3771614420876637	0.5015168888888889	0.0	1.0	0.09999999999999998	0.5	1.8502135938216175	0.4995657777777778	0.0	1.0
100	50	5	50	1	0.1	0	0	3	0.1324	0.5061048888888889	0.8786033973716489	0.5103635555555556	1.0	1.0	0.1	0.5	0.35597868424759016	0.5032804444444444	0.0	1.0	0.1	0.5	1.564662424332559	0.4918577777777778	0.0	1.0
100	100	1	5	1	0.1	0	0	1	0.252	0.5828282828282828	0.09673213497442618	0.5745454545454545	1.0	1.0	0.01	0.5	0.38448844082941563	0.3081090909090909	0.0	1.0	0.01	0.5	202199.49310788684	0.4723343434343434	0.0	1.0
100	100	1	5	1	0.1	0	0	2	0.344	0.709090909090909	0.11686989502045667	0.618989898989899	1.0	1.0	0.01	0.5	0.06716674271074571	0.47484343434343435	0.0	1.0	0.01	0.5	34982.13994781819	0.520259595959596	0.0	1.0
100	100	1	5	1	0.1	0	0	3	0.43	0.6474747474747475	0.08527853944632793	0.623030303030303	0.0	1.0	0.01	0.5	0.278556991329098	0.33728686868686863	0.0	1.0	0.01	0.5	121073.60963908369	0.515410101010101	0.0	1.0
100	100	1	10	1	0.1	0	0	1	0.106	0.7359595959595959	0.22190076643690912	0.7014141414141415	1.0	1.0	0.01	0.5	0.11895561683491448	0.5397262626262627	0.0	1.0	0.01	0.5	2953.3888679476827	0.46447777777777777	0.0	1.0
100	100	1	10	1	0.1	0	0	2	0.14299999999999996	0.7225757575757575	0.21984909205391362	0.693939393939394	1.0	1.0	0.01	0.5	0.5651943931164757	0.5864777777777779	0.0	1.0	0.01	0.5	6383.611330212675	0.5156757575757576	0.0	1.0
100	100	1	10	1	0.1	0	0	3	0.161	0.6985353535353536	0.1441526494461962	0.7002020202020203	1.0	1.0	0.01	0.5	0.35090032300631846	0.4760646464646464	0.0	1.0	0.01	0.5	403728.59406580165	0.5062787878787878	0.0	1.0
