100	50	1	5	1	0.1	0	0	1	0.24799999999999997	0.6873469387755101	0.09303680332754852	0.6816326530612244	1.0	1.0	nan	nan	0.1567895473373052	0.5746938775510204	0.0	1.0	0.02	0.5	0.07045845890248764	0.30311632653061227	0.0	1.0	0.02	0.5	1075206846750.8829	0.4925775510204081	0.0	1.0	0.02	0.5	0.03729547311645073	0.996734693877551	0.0	1.0	0.02	0.5	0.17684231214481677	0.5102040816326531	0.0	1.0
100	50	1	5	1	0.1	0	0	2	0.544	0.7306122448979592	0.3039145045591289	0.7020408163265307	1.0	1.0	nan	nan	0.18988117842662386	0.683265306122449	0.0	1.0	0.02	0.5	0.0920412809903634	0.4283816326530612	0.0	1.0	0.02	0.5	484405351064.25397	0.5165326530612244	0.0	1.0	0.02	0.5	0.048666290077977674	0.996734693877551	0.0	1.0	0.02	0.5	0.2467774786527222	0.4979591836734694	0.0	1.0
100	50	1	5	1	0.1	0	0	3	0.25199999999999995	0.7363265306122448	0.1717766407282255	0.7444897959183674	1.0	1.0	nan	nan	0.31340429647871704	0.876734693877551	0.0	1.0	0.02	0.5	0.14188545674655365	0.44565918367346935	0.0	1.0	0.02	0.5	1079253256386.2874	0.4670244897959185	0.0	1.0	0.02	0.5	0.07905220871646708	0.9706122448979592	0.0	1.0	0.02	0.5	0.41271559808531516	0.6653061224489796	0.0	1.0
100	50	1	10	1	0.1	0	0	1	0.162	0.6112244897959184	0.14100407991996294	0.6175510204081632	1.0	1.0	nan	nan	0.20867801025638186	0.5491836734693878	0.0	1.0	0.02	0.5	0.0761440290767446	0.3944428571428572	0.0	1.0	0.02	0.5	1255737960814.9421	0.48840816326530617	0.0	1.0	0.02	0.5	0.049225302421094935	0.936734693877551	0.0	1.0	0.02	0.5	0.22488762556877245	0.4571428571428572	0.0	1.0
100	50	1	10	1	0.1	0	0	2	0.22399999999999998	0.7072448979591837	0.17082227425100097	0.7230612244897959	1.0	1.0	nan	nan	0.2375325118535786	0.5279591836734694	0.0	1.0	0.02	0.5	0.08372797008355612	0.47947346938775515	0.0	1.0	0.02	0.5	518017644606.8148	0.5079081632653062	0.0	1.0	0.02	0.5	0.06236278432943299	0.9497959183673469	0.0	1.0	0.02	0.5	0.2632502092435305	0.5551020408163266	0.0	1.0
100	50	1	10	1	0.1	0	0	3	0.268	0.5908163265306123	0.24290258579791016	0.613265306122449	1.0	1.0	nan	nan	0.28733124233025076	0.6130612244897959	0.0	1.0	0.02	0.5	0.10651659360627022	0.5373530612244898	0.0	1.0	0.02	0.5	1111980839492.6677	0.5248816326530612	0.0	1.0	0.02	0.5	0.07456073061284231	0.9440816326530612	0.0	1.0	0.02	0.5	0.3300855274280206	0.6448979591836735	0.0	1.0
100	50	1	50	1	0.1	0	0	1	0.0996	0.4995510204081633	0.22109691075915217	0.5134204081632654	1.0	1.0	nan	nan	0.388207075283931	0.5026530612244897	0.0	1.0	0.02	0.5	0.13893839440155673	0.5335571428571428	0.0	1.0	0.02	0.5	1027037832368.3693	0.493230612244898	0.0	1.0	0.02	0.5	0.07534747030460026	0.4908408163265306	0.0	1.0	0.02	0.5	0.4556489779473105	0.5289795918367347	0.0	1.0
100	50	1	50	1	0.1	0	0	2	0.11599999999999999	0.5617551020408162	0.24921944094874326	0.5713714285714286	1.0	1.0	nan	nan	0.3598932092805014	0.5770857142857143	0.0	1.0	0.02	0.5	0.11931970151305178	0.46078367346938776	0.0	1.0	0.02	0.5	548438699687.4133	0.5240020408163265	0.0	1.0	0.02	0.5	0.08140557513043191	0.4968	0.0	1.0	0.02	0.5	0.43103934714352604	0.5795918367346938	0.0	1.0
100	50	1	50	1	0.1	0	0	3	0.029200000000000004	0.4708816326530612	0.1337836398729438	0.48245714285714286	1.0	1.0	nan	nan	0.24061541539301803	0.4194285714285715	0.0	1.0	0.02	0.5	0.08190205930320918	0.49832448979591837	0.0	1.0	0.02	0.5	1000415149674.4644	0.47735918367346936	0.0	1.0	0.02	0.5	0.07188943969505039	0.49706938775510195	0.0	1.0	0.02	0.5	0.2513920177720885	0.4693877551020408	0.0	1.0
100	50	2	5	1	0.1	0	0	1	0.524	0.6366666666666667	0.13139546367034322	0.59875	0.0	1.0	nan	nan	0.21372418968505372	0.6733333333333333	0.0	1.0	0.04	0.5	0.09723469028022232	0.49787083333333326	0.0	1.0	0.04	0.5	562384905431.6646	0.4808552083333334	0.0	1.0	0.04	0.5	0.04259861337534129	0.9420833333333334	0.0	1.0	0.04	0.5	0.2753668687290444	0.6791666666666667	0.0	1.0
